index,original_text,translation,has_translation,original_length,translation_length,length_ratio,original_word_count,translation_word_count,word_count_ratio,original_char_count,translation_char_count,char_count_ratio,original_sentence_count,translation_sentence_count,fuzzy_similarity,detected_language
341,"Could you provide me with the incumbent's name, party, when they were first elected, and their result type along with the action taken for each re-election or general election?","Bana görevlilerin adını, partilerini, ilk kez seçildikleri zamanları, sonuç tiplerini ve her yeniden seçim veya genel seçim için alınan eylemleri verebilir misiniz?",True,176,164,0.9318181818181818,31.0,22.0,0.7096774193548387,176.0,164.0,0.9318181818181818,1.0,1.0,0.21,tr
342,"What were the results for districts where incumbents were re-elected, lost their seats, or won by a plurality?","Mevcut görevlilerin yeniden seçildiği, yerlerini kaybettiği veya çoğunlukla kazanıldığı bölgelerde sonuçlar ne oldu?",True,110,116,1.0545454545454545,19.0,13.0,0.6842105263157895,110.0,116.0,1.0545454545454545,1.0,1.0,0.28,tr
343,"For each district where an incumbent was re-elected in the 1972 U.S. House of Representatives elections, provide the incumbent's name, party affiliation, and the year they were first elected.","1972 ABD Temsilciler Meclisi seçimlerinde görevli bir kişinin yeniden seçildiği her bölge için görevli kişinin adını, partiye aitliğini ve ilk seçildiği yılı belirtin.",True,191,167,0.8743455497382199,31.0,23.0,0.7419354838709677,191.0,167.0,0.8743455497382199,1.0,1.0,0.29,tr
344,"Which districts had incumbents who were re-elected, arranged by the year they first entered office from most recent to earliest?","Hangi bölgelerde, görevlerini ilk başladıkları yıl boyunca, en son başkanlıklarından en erken başkanlığa kadar düzenlenerek yeniden seçilen görevliler vardı?",True,128,157,1.2265625,21.0,19.0,0.9047619047619048,128.0,157.0,1.2265625,1.0,1.0,0.16,tr
345,"What is the latest year each district's incumbent has been first elected, and who are the incumbents?",Her bölgenin görevli başkanı ilk kez seçilen son yıl nedir ve görevli başkan kimlerdir?,True,101,87,0.8613861386138614,18.0,14.0,0.7777777777777778,101.0,87.0,0.8613861386138614,1.0,1.0,0.31,tr
346,"Which districts had incumbents who were re-elected in 1968 without facing any opposition, and what were their initial election years?",Hangi bölgelerde 1968'de hiçbir muhalefetle karşılaşmadan yeniden seçilen görevliler vardı ve ilk seçim yılları nelerdir?,True,133,121,0.9097744360902256,21.0,15.0,0.7142857142857143,133.0,121.0,0.9097744360902256,1.0,1.0,0.28,tr
347,Which districts saw incumbents re-elected or experienced Republican gains?,Hangi bölgelerde görevli görevlilerin yeniden seçilmesi veya Cumhuriyetçi'nin kazanımlarını yaşaması görülüyor?,True,74,111,1.5,10.0,11.0,1.1,74.0,111.0,1.5,1.0,1.0,0.3,tr
348,"What is the total number of candidates listed for each unique district, incumbent, party, and first elected year combination?","Her özel bölge, görevli, parti ve ilk seçilen yıl kombinasyonunda listelenen toplam aday sayısı nedir?",True,125,102,0.816,19.0,15.0,0.7894736842105263,125.0,102.0,0.816,1.0,1.0,0.34,tr
349,"Which district, incumbent, and party affiliation is listed for the re-elected representatives in the 1968 United States House of Representatives election?","Hangi bölge, görevli ve parti üyesi 1968 Amerika Birleşik Devletleri Temsilciler Meclisi seçimlerinde yeniden seçilen temsilciler için listelenmiştir?",True,154,150,0.974025974025974,22.0,18.0,0.8181818181818182,154.0,150.0,0.974025974025974,1.0,1.0,0.31,tr
350,Could you tell me the party affiliation and district for each entry in the United States House of Representatives elections from 1966?,1966'daki Amerika Birleşik Devletleri Temsilciler Meclisi seçimlerinde her bir giriş için partiye bağlılık ve bölgeyi bana söyleyebilir misiniz?,True,134,144,1.0746268656716418,22.0,18.0,0.8181818181818182,134.0,144.0,1.0746268656716418,1.0,1.0,0.22,tr
351,"List the districts, incumbent names as 'Incumbent Name', party affiliations, years they were first elected, and election outcomes for those who won re-election","Bölgelerin, görevli isimlerin 'İşleyen Adı' olarak listelenmesi, partiye bağlılıkları, ilk kez seçildikleri yıllar ve yeniden seçime kazananların seçim sonuçları",True,159,161,1.0125786163522013,24.0,19.0,0.7916666666666666,159.0,161.0,1.0125786163522013,1.0,1.0,0.25,tr
352,"What were the districts, incumbents, parties, first elected years, results, and candidates for the United States House of Representatives elections in 1964?","1964'te Amerika Birleşik Devletleri Temsilciler Meclisi seçimleri için bölge, görevli, partiler, ilk seçilen yıllar, sonuçlar ve adaylar nelerdir?",True,156,146,0.9358974358974359,22.0,18.0,0.8181818181818182,156.0,146.0,0.9358974358974359,1.0,1.0,0.22,tr
353,Which districts saw incumbents who lost re-election and what was the classification of their results?,Hangi bölgelerde görevli görevliler yeniden seçilmeyi kaybetti ve sonuçları nasıl sınıflandırıldı?,True,101,98,0.9702970297029703,16.0,11.0,0.6875,101.0,98.0,0.9702970297029703,1.0,1.0,0.17,tr
354,Which districts saw incumbents who were either re-elected or retired based on their election results?,Hangi bölgelerde seçim sonuçlarına göre yeniden seçilen ya da emekli olan görevli kişiler görüldü?,True,101,98,0.9702970297029703,16.0,14.0,0.875,101.0,98.0,0.9702970297029703,1.0,1.0,0.27,tr
355,"Could you provide the district numbers, names of the incumbent representatives, their political affiliations, the year each was first elected, and the type of result (Re-Elected, Democratic Gain, or Other Result) for the 1964 U.S. House election data?","Bölge numaralarını, görevde bulunan temsilcilerin isimlerini, siyasi bağlılıklarını, her birinin ilk kez seçildiği yılını ve 1964 ABD Meclis seçimlerinin verilerini (Yüzden Seçilen, Demokratik Kazanç veya Diğer Sonuç) nasıl bir sonuçla karşılaştığını verebilir misiniz?",True,251,269,1.0717131474103585,39.0,33.0,0.8461538461538461,251.0,269.0,1.0717131474103585,1.0,1.0,0.12,tr
356,What is the count of elections held by incumbents who were re-elected in the 1962 U.S. House of Representatives elections for each district and party combination?,1962'de ABD Temsilciler Meclisi seçimlerinde her bölge ve parti birleşimi için yeniden seçilen görevlilerin yaptığı seçimlerin sayısı nedir?,True,162,140,0.8641975308641975,27.0,18.0,0.6666666666666666,162.0,140.0,0.8641975308641975,1.0,2.0,0.29,tr
357,Which party and result were consistent across districts where the same incumbent was first elected in a particular year?,"Hangi parti ve sonuçlar, belirli bir yılda ilk kez aynı görevli seçilen bölgelerde tutarlıydı?",True,120,94,0.7833333333333333,19.0,14.0,0.7368421052631579,120.0,94.0,0.7833333333333333,1.0,1.0,0.29,tr
358,What was the incumbent's name during the 1962 United States House of Representatives elections?,1962 Amerika Birleşik Devletleri Temsilciler Meclisi seçimleri sırasında görevli kişinin adı neydi?,True,95,99,1.0421052631578946,15.0,12.0,0.8,95.0,99.0,1.0421052631578946,1.0,1.0,0.2,tr
359,"For each district, which incumbent was first elected the most recently, and what was the year of their first election?",Her bölge için en son hangi görevli ilk seçildi ve ilk seçilmesinin yılı neydi?,True,118,79,0.6694915254237288,20.0,14.0,0.7,118.0,79.0,0.6694915254237288,1.0,1.0,0.21,tr
360,"Which districts had incumbents who were re-elected, and how many times was this the case?",Hangi bölgelerde yeniden seçilen görevliler vardı ve bu kaç kez oldu?,True,89,69,0.7752808988764045,16.0,11.0,0.6875,89.0,69.0,0.7752808988764045,1.0,1.0,0.19,tr
361,What is the earliest and latest year an incumbent from each district was first elected?,Her bölgedeki görevli ilk kez seçilen ilk ve son yıl nedir?,True,87,59,0.6781609195402298,15.0,11.0,0.7333333333333333,87.0,59.0,0.6781609195402298,1.0,1.0,0.2,tr
362,"What were the incumbent, party, year they were first elected, and their result for each district listed in descending order by when they were first elected?","Başkan, parti, ilk kez seçildikleri yıl ve ilk kez seçildikleri sırada aşağıya doğru listelenen her bölge için sonuçları nelerdir?",True,156,130,0.8333333333333334,26.0,19.0,0.7307692307692307,156.0,130.0,0.8333333333333334,1.0,1.0,0.32,tr
363,"How many times were incumbents from each district and party group re-elected, and what is the latest year they were first elected?",Her bölge ve parti grubundan görevli görevliler kaç kez yeniden seçildi ve ilk kez seçildikleri son yıl neydi?,True,130,110,0.8461538461538461,23.0,18.0,0.782608695652174,130.0,110.0,0.8461538461538461,1.0,1.0,0.35,tr
364,"What is the incumbent, party, first elected year, and result for each district?","Her bölge için görevli, parti, ilk seçilen yıl ve sonuç nedir?",True,79,62,0.7848101265822784,13.0,11.0,0.8461538461538461,79.0,62.0,0.7848101265822784,1.0,1.0,0.4,tr
365,"Could you provide me with the district number, party affiliation, result, and the term length (in years) for each incumbent who was re-elected?","Bana her seçilen görevli için bölge numarasını, partiye aitliğini, sonuçlarını ve dönem süresini (yıllar içinde) verebilir misin?",True,143,129,0.9020979020979021,24.0,17.0,0.7083333333333334,143.0,129.0,0.9020979020979021,1.0,1.0,0.35,tr
366,What were the outcomes for districts where the incumbent either won re-election or had their position lost due to renomination?,Mevcut kişi yeniden seçildiği veya yeniden seçilme nedeniyle pozisyonunu kaybettiği bölgeler için sonuçlar ne oldu?,True,127,115,0.905511811023622,21.0,15.0,0.7142857142857143,127.0,115.0,0.905511811023622,1.0,1.0,0.29,tr
367,"What are the districts, incumbents, parties, and years they were first elected for, along with their results and candidates where incumbents were re-elected or won the seat by a party hold?","İlk kez seçildikleri bölgeler, görevliler, partiler ve yıllar, sonuçları ve görevlilerin yeniden seçildiği veya bir parti tarafından seçilen adaylar ile birlikte hangi bölgelerde seçildi?",True,189,187,0.9894179894179894,32.0,24.0,0.75,189.0,187.0,0.9894179894179894,1.0,1.0,0.31,tr
368,question2,Soru 2,True,9,6,0.6666666666666666,1.0,2.0,2.0,9.0,6.0,0.6666666666666666,1.0,1.0,0.4,ro
369,"What is the latest year each incumbent was first elected, along with the incumbent's name and party?","Her görevli ilk kez seçilen son yıl neydi, görevli kişinin adı ve partisi ile birlikte?",True,100,87,0.87,18.0,15.0,0.8333333333333334,100.0,87.0,0.87,1.0,1.0,0.31,tr
370,"How many elections were there, how many times did incumbents get re-elected, and how many times were they elected as Democrats or Republicans for each district and party combination in the 1952 United States House of Representatives elections?","Kaç seçim vardı, kaç kez görevli görevliler yeniden seçildi ve 1952 Amerika Birleşik Devletleri Temsilciler Meclisi seçimlerinde her bölge ve parti birleşimi için kaç kez Demokratlar veya Cumhuriyetçiler olarak seçildiler?",True,243,222,0.9135802469135802,39.0,30.0,0.7692307692307693,243.0,222.0,0.9135802469135802,1.0,1.0,0.2,tr
371,"What is the latest year each incumbent was first elected, along with their district, party, and name, sorted by when they were first elected in descending order?","Her görevli ilk kez seçilen son yıl neydi, bölge, parti ve isimleri ile birlikte, ilk kez aşağıdaki sırada seçildikleri sırada sıraladılar?",True,161,139,0.8633540372670807,27.0,21.0,0.7777777777777778,161.0,139.0,0.8633540372670807,1.0,1.0,0.29,tr
372,"List the districts, incumbent names, parties, years they were first elected, and election results for those who were re-elected, ordered by the year they first entered office in descending order?","Bölgeler, görevli isimler, partiler, ilk kez seçildikleri yılları ve yeniden seçilenlerin seçim sonuçlarını, ilk kez görevlerine girdiği yılın sırasıyla aşağıya doğru listeler.",True,195,176,0.9025641025641026,31.0,22.0,0.7096774193548387,195.0,176.0,0.9025641025641026,1.0,1.0,0.27,tr
373,"Which districts had representatives who were re-elected in 1950, including their incumbent titles, party affiliations, when they were first elected, and the winning candidates' names?","Hangi bölgelerde 1950'de yeniden seçilen temsilciler vardı, şu cümleden görevli başlıklar, parti üyeleri, ilk kez seçildiklerinde ve kazanan adayların isimleri?",True,183,160,0.8743169398907104,26.0,20.0,0.7692307692307693,183.0,160.0,0.8743169398907104,1.0,1.0,0.29,tr
374,"What were the results of the United States House of Representatives elections in 1950 for each district, including whether they were re-elected, lost re-election, or not specified?","1950'de her bölge için Amerika Birleşik Devletleri Temsilciler Meclisi seçimlerinin sonuçları neydi, yeniden seçilenler, yeniden seçilenler mi kaybettiler mi, belirtilmedi mi?",True,180,175,0.9722222222222222,29.0,21.0,0.7241379310344828,180.0,175.0,0.9722222222222222,1.0,1.0,0.2,tr
375,What is the most recent year of first election for each district's incumbent?,Her bölge görevlisi için ilk seçimlerin en son yılı nedir?,True,77,58,0.7532467532467533,14.0,10.0,0.7142857142857143,77.0,58.0,0.7532467532467533,1.0,1.0,0.29,tr
376,"Which districts saw incumbents re-elected or had unopposed races, including their incumbent, party, and election year?","Hangi bölgelerde görevli görevlilerin yeniden seçildiği veya görevli, parti ve seçim yılı dahil olmak üzere muhalefetsiz ırklar yaşandı?",True,118,136,1.152542372881356,17.0,18.0,1.0588235294117647,118.0,136.0,1.152542372881356,1.0,1.0,0.29,tr
377,"Could you provide me with the district number, incumbent names, parties, first elected years, and outcomes (won or lost) for incumbents who were re-elected?","Bölge numarasını, görevlilerin isimlerini, partileri, ilk seçilen yılları ve yeniden seçilen görevlilerin sonuçlarını (kaza veya kaybı) bana verebilir misin?",True,156,157,1.0064102564102564,25.0,19.0,0.76,156.0,157.0,1.0064102564102564,1.0,1.0,0.26,tr
