original_text,translation,entities_found,entities,filtered,length_ratio,detected_language,semantic_similarity,back_translation_similarity,combined_similarity,quality_stage,filter_reason
"Which districts had incumbents who were re-elected in 1968 without facing any opposition, and what were their initial election years?","¿Qué distritos tenían gobernantes que fueron reelegidos en 1968 sin enfrentar oposición alguna, y cuáles fueron sus primeros años de elección?",0,,False,1.0676691729323309,es,0.946220874786377,0.9342136383056641,0.9390165328979493,semantic_back_pass,
Which districts saw incumbents re-elected or experienced Republican gains?,¿Qué distritos vieron a los gobernantes reelegidos o experimentaron ganancias republicanas?,1,Republican,False,1.2297297297297298,es,0.8895586133003235,0.9405034184455872,0.9201254963874818,semantic_back_pass,
"What is the total number of candidates listed for each unique district, incumbent, party, and first elected year combination?","¿Cuál es el número total de candidatos listados para cada distrito único, titular, partido y primera combinación de año elegido?",0,,False,1.024,es,0.9608999490737915,0.9467917084693909,0.9524350047111512,semantic_back_pass,
"Which district, incumbent, and party affiliation is listed for the re-elected representatives in the 1968 United States House of Representatives election?","¿Qué distrito, titular y afiliación al partido está en la lista para los representantes reelegidos en las elecciones de la Cámara de Representantes de los Estados Unidos de 1968?",2,"United States, House of Representatives",False,1.155844155844156,es,0.9532300233840942,0.9779422879219055,0.968057382106781,semantic_back_pass,
Could you tell me the party affiliation and district for each entry in the United States House of Representatives elections from 1966?,¿Podría decirme la afiliación del partido y el distrito para cada entrada en las elecciones de la Cámara de Representantes de los Estados Unidos de 1966?,3,"the United States, United States, House of Representatives",False,1.1417910447761195,es,0.958260715007782,0.9872043132781982,0.9756268739700318,semantic_back_pass,
"List the districts, incumbent names as 'Incumbent Name', party affiliations, years they were first elected, and election outcomes for those who won re-election","Enumera los distritos, los nombres de los candidatos como 'Nombre de los candidatos', las afiliaciones del partido, los años en que fueron elegidos por primera vez y los resultados electorales de los que ganaron la reelección",0,,False,1.4150943396226414,es,0.8846415281295776,0.9129907488822937,0.9016510605812073,semantic_back_pass,
"What were the districts, incumbents, parties, first elected years, results, and candidates for the United States House of Representatives elections in 1964?","¿Cuáles eran los distritos, los candidatos, los partidos, los primeros años elegidos, los resultados y los candidatos a las elecciones de la Cámara de Representantes de los Estados Unidos en 1964?",3,"the United States, United States, House of Representatives",False,1.2564102564102564,es,0.9786941409111023,0.9855520129203796,0.9828088641166688,semantic_back_pass,
Which districts saw incumbents who lost re-election and what was the classification of their results?,¿Qué distritos vieron a los candidatos que perdieron la reelección y cuál fue la clasificación de sus resultados?,0,,False,1.118811881188119,es,0.9505695700645447,0.9609178304672241,0.9567785263061523,semantic_back_pass,
Which districts saw incumbents who were either re-elected or retired based on their election results?,¿Qué distritos vieron a los candidatos que fueron reelegidos o retirados en función de sus resultados electorales?,0,,False,1.1287128712871286,es,0.9151896834373474,0.9044187664985657,0.9087271332740784,semantic_back_pass,
"Could you provide the district numbers, names of the incumbent representatives, their political affiliations, the year each was first elected, and the type of result (Re-Elected, Democratic Gain, or Other Result) for the 1964 U.S. House election data?","¿Podría proporcionar los números de distritos, los nombres de los representantes en funciones, sus afiliaciones políticas, el año en que cada uno fue elegido por primera vez, y el tipo de resultado (Reelección, ganancia demócrata u otro resultado) para los datos de las elecciones de la Cámara de Representantes de los Estados Unidos de 1964?",3,"U.S. House, Democratic, Democratic Gain",False,1.3625498007968126,es,0.9520378708839417,0.9864294528961182,0.9726728200912476,semantic_back_pass,
What is the count of elections held by incumbents who were re-elected in the 1962 U.S. House of Representatives elections for each district and party combination?,¿Cuál es el recuento de elecciones celebradas por los gobernantes que fueron reelegidos en las elecciones de la Cámara de Representantes de los Estados Unidos de 1962 para cada distrito y combinación de partidos?,1,U.S. House of Representatives,False,1.308641975308642,es,0.8945589065551758,0.9337756037712097,0.9180889248847961,semantic_back_pass,
Which party and result were consistent across districts where the same incumbent was first elected in a particular year?,¿Qué partido y resultado fueron consistentes en todos los distritos donde el mismo titular fue elegido por primera vez en un año en particular?,0,,False,1.1916666666666667,es,0.9344826340675354,0.9360741376876831,0.935437536239624,semantic_back_pass,
What was the incumbent's name during the 1962 United States House of Representatives elections?,¿Cuál era el nombre del actual presidente durante las elecciones de 1962 de la Cámara de Representantes de los Estados Unidos?,1,United States House of Representatives,False,1.3263157894736841,es,0.9448972940444946,0.9408573508262634,0.9424733281135559,semantic_back_pass,
"For each district, which incumbent was first elected the most recently, and what was the year of their first election?","¿Qué distrito fue elegido por primera vez el más reciente, y en qué año se elegieron por primera vez?",0,,False,0.8559322033898306,es,0.9424627423286438,0.9323278665542603,0.9363818168640137,semantic_back_pass,
"Which districts had incumbents who were re-elected, and how many times was this the case?","¿Qué distritos tenían gobernantes que fueron reelegidos, y cuántas veces fue así?",0,,False,0.9101123595505618,es,0.8767411112785339,0.9064821600914001,0.8945857405662536,semantic_back_pass,
What is the earliest and latest year an incumbent from each district was first elected?,¿Cuál es el año más temprano y último en que un titular de cada distrito fue elegido por primera vez?,0,,False,1.160919540229885,es,0.9087644219398499,0.9313464164733887,0.9223136186599732,semantic_back_pass,
"What were the incumbent, party, year they were first elected, and their result for each district listed in descending order by when they were first elected?","¿Cuál era el titular, el partido, el año en que fueron elegidos por primera vez, y su resultado para cada distrito enumerado en orden decreciente para cuando fueron elegidos por primera vez?",0,,False,1.2179487179487178,es,0.8868542909622192,0.9512646198272705,0.92550048828125,semantic_back_pass,
"How many times were incumbents from each district and party group re-elected, and what is the latest year they were first elected?","¿Cuántas veces se reelegieron los candidatos de cada distrito y grupo del partido, y cuál es el último año en que fueron elegidos por primera vez?",0,,False,1.123076923076923,es,0.9381847381591797,0.9575960636138916,0.9498315334320069,semantic_back_pass,
"What is the incumbent, party, first elected year, and result for each district?","¿Cuál es el titular, el partido, el primer año elegido y el resultado para cada distrito?",0,,False,1.1265822784810127,es,0.9241374135017395,0.8684934377670288,0.890751028060913,semantic_back_pass,
"Could you provide me with the district number, party affiliation, result, and the term length (in years) for each incumbent who was re-elected?","¿Podría proporcionarme el número de distrito, afiliación al partido, resultado y duración del mandato (en años) de cada titular que fue reelegido?",0,,False,1.020979020979021,es,0.9167801141738892,0.8979652523994446,0.9054911971092223,semantic_back_pass,
What were the outcomes for districts where the incumbent either won re-election or had their position lost due to renomination?,¿Cuáles fueron los resultados para los distritos donde el titular en ejercicio ganó la reelección o perdió su puesto debido a la renominación?,0,,False,1.1181102362204725,es,0.923952043056488,0.9448660612106323,0.9365004539489745,semantic_back_pass,
"What are the districts, incumbents, parties, and years they were first elected for, along with their results and candidates where incumbents were re-elected or won the seat by a party hold?","¿Cuáles son los distritos, los candidatos, los partidos y los años en que fueron elegidos por primera vez, junto con sus resultados y candidatos en los que los candidatos fueron reelegidos o ganaron el asiento por un partido?",0,,False,1.1904761904761905,es,0.9344090819358826,0.9612282514572144,0.9505005836486817,semantic_back_pass,
